,Time,Age,Sex,Value,Country
764,1986,44,Male,-26217.398,China
765,1986,49,Male,-24240.122,China
766,1986,54,Male,-22391.2935,China
767,1986,59,Male,-18296.4775,China
768,1986,64,Male,-14421.8235,China
769,1986,69,Male,-10264.746,China
770,1986,74,Male,-6872.823,China
771,1986,79,Male,-3632.09,China
772,1986,84,Male,-1526.586,China
773,1986,89,Male,-390.1255,China
774,1986,94,Male,-53.0925,China
775,1986,99,Male,-2.4855,China
776,1986,100,Male,-0.0095,China
777,1987,4,Male,-60086.406,China
778,1987,9,Male,-52271.3625,China
779,1987,14,Male,-57016.961,China
780,1987,19,Male,-67776.097,China
781,1987,24,Male,-64159.0085,China
782,1987,29,Male,-40633.645,China
783,1987,34,Male,-47013.338,China
784,1987,39,Male,-37728.115,China
785,1987,44,Male,-27215.2435,China
786,1987,49,Male,-24326.554,China
787,1987,54,Male,-22879.7545,China
788,1987,59,Male,-18828.163,China
789,1987,64,Male,-14830.2165,China
790,1987,69,Male,-10609.9725,China
791,1987,74,Male,-7132.843,China
792,1987,79,Male,-3785.4935,China
793,1987,84,Male,-1602.9215,China
794,1987,89,Male,-425.552,China
795,1987,94,Male,-58.3245,China
796,1987,99,Male,-2.6525,China
797,1987,100,Male,-0.01,China
798,1988,4,Male,-62120.9965,China
799,1988,9,Male,-53913.3315,China
800,1988,14,Male,-53680.072,China
801,1988,19,Male,-67574.9625,China
802,1988,24,Male,-64348.923,China
803,1988,29,Male,-43692.8645,China
804,1988,34,Male,-47221.5715,China
805,1988,39,Male,-40198.523,China
806,1988,44,Male,-28656.8935,China
807,1988,49,Male,-24348.7965,China
808,1988,54,Male,-23133.5625,China
809,1988,59,Male,-19422.1545,China
810,1988,64,Male,-15340.0615,China
811,1988,69,Male,-11006.4475,China
812,1988,74,Male,-7329.182,China
813,1988,79,Male,-3984.0255,China
814,1988,84,Male,-1682.7225,China
815,1988,89,Male,-463.6915,China
816,1988,94,Male,-64.106,China
817,1988,99,Male,-2.872,China
818,1988,100,Male,-0.0085,China
819,1989,4,Male,-64441.416,China
820,1989,9,Male,-54901.062,China
821,1989,14,Male,-51207.4205,China
822,1989,19,Male,-65960.2485,China
823,1989,24,Male,-64571.454,China
824,1989,29,Male,-48953.935,China
825,1989,34,Male,-45917.996,China
826,1989,39,Male,-42351.137,China
827,1989,44,Male,-30339.8255,China
828,1989,49,Male,-24566.1275,China
829,1989,54,Male,-23150.552,China
830,1989,59,Male,-20063.346,China
831,1989,64,Male,-15776.687,China
832,1989,69,Male,-11499.9985,China
833,1989,74,Male,-7490.9755,China
834,1989,79,Male,-4219.079,China
835,1989,84,Male,-1779.238,China
836,1989,89,Male,-502.2705,China
837,1989,94,Male,-69.553,China
838,1989,99,Male,-3.027,China
839,1989,100,Male,-0.0075,China
840,1990,4,Male,-66652.4555,China
841,1990,9,Male,-56038.3075,China
842,1990,14,Male,-50193.516,China
843,1990,19,Male,-63271.5735,China
844,1990,24,Male,-65478.5115,China
845,1990,29,Male,-54484.3285,China
846,1990,34,Male,-43404.111,China
847,1990,39,Male,-44246.0315,China
848,1990,44,Male,-32410.142,China
849,1990,49,Male,-24969.5705,China
850,1990,54,Male,-23174.1795,China
851,1990,59,Male,-20610.467,China
852,1990,64,Male,-16196.385,China
853,1990,69,Male,-11989.376,China
854,1990,74,Male,-7732.388,China
855,1990,79,Male,-4447.4085,China
856,1990,84,Male,-1881.5915,China
857,1990,89,Male,-538.4855,China
858,1990,94,Male,-75.878,China
859,1990,99,Male,-3.302,China
860,1990,100,Male,-0.0055,China
861,1991,4,Male,-66960.374,China
862,1991,9,Male,-57554.151,China
863,1991,14,Male,-50409.467,China
864,1991,19,Male,-59930.15,China
865,1991,24,Male,-66322.6375,China
866,1991,29,Male,-60159.2845,China
867,1991,34,Male,-40811.7835,China
868,1991,39,Male,-45505.0945,China
869,1991,44,Male,-34614.9415,China
870,1991,49,Male,-25539.4265,China
871,1991,54,Male,-23311.446,China
872,1991,59,Male,-21127.819,China
873,1991,64,Male,-16698.993,China
874,1991,69,Male,-12374.14,China
875,1991,74,Male,-8045.183,China
876,1991,79,Male,-4661.795,China
877,1991,84,Male,-1977.7315,China
878,1991,89,Male,-574.2625,China
879,1991,94,Male,-84.108,China
880,1991,99,Male,-3.68,China
881,1991,100,Male,-0.0025,China
882,1992,4,Male,-64619.2315,China
883,1992,9,Male,-59252.514,China
884,1992,14,Male,-51898.7675,China
885,1992,19,Male,-56567.5985,China
886,1992,24,Male,-67069.787,China
887,1992,29,Male,-63315.1965,China
888,1992,34,Male,-40010.8135,China
889,1992,39,Male,-46309.8975,China
890,1992,44,Male,-37024.5385,China
891,1992,49,Male,-26517.6385,China
892,1992,54,Male,-23411.5185,China
893,1992,59,Male,-21610.5265,China
894,1992,64,Male,-17212.0085,China
895,1992,69,Male,-12770.5965,China
896,1992,74,Male,-8370.427,China
897,1992,79,Male,-4872.102,China
898,1992,84,Male,-2084.359,China
899,1992,89,Male,-610.938,China
900,1992,94,Male,-93.389,China
901,1992,99,Male,-4.036,China
902,1992,100,Male,-0.0075,China
903,1993,4,Male,-61580.166,China
904,1993,9,Male,-61256.843,China
905,1993,14,Male,-53538.488,China
906,1993,19,Male,-53251.6975,China
907,1993,24,Male,-66846.493,China
908,1993,29,Male,-63467.285,China
909,1993,34,Male,-43006.6375,China
910,1993,39,Male,-46497.598,China
911,1993,44,Male,-39449.9725,China
912,1993,49,Male,-27929.6275,China
913,1993,54,Male,-23452.216,China
914,1993,59,Male,-21876.7695,China
915,1993,64,Male,-17791.456,China
916,1993,69,Male,-13259.782,China
917,1993,74,Male,-8741.8955,China
918,1993,79,Male,-5047.1835,China
919,1993,84,Male,-2223.086,China
920,1993,89,Male,-652.596,China
921,1993,94,Male,-103.8335,China
922,1993,99,Male,-4.614,China
923,1993,100,Male,-0.008,China
924,1994,4,Male,-58244.222,China
925,1994,9,Male,-63562.979,China
926,1994,14,Male,-54532.663,China
927,1994,19,Male,-50809.9565,China
928,1994,24,Male,-65254.7135,China
929,1994,29,Male,-63693.603,China
930,1994,34,Male,-48213.7425,China
931,1994,39,Male,-45212.421,China
932,1994,44,Male,-41578.3425,China
933,1994,49,Male,-29586.345,China
934,1994,54,Male,-23687.417,China
935,1994,59,Male,-21924.0475,China
936,1994,64,Male,-18418.979,China
937,1994,69,Male,-13688.7705,China
938,1994,74,Male,-9197.227,China
939,1994,79,Male,-5207.7605,China
940,1994,84,Male,-2388.407,China
941,1994,89,Male,-704.101,China
942,1994,94,Male,-114.758,China
943,1994,99,Male,-5.3645,China
944,1994,100,Male,-0.0095,China
945,1995,4,Male,-54136.0075,China
946,1995,9,Male,-65759.3415,China
947,1995,14,Male,-55673.8065,China
948,1995,19,Male,-49820.6255,China
949,1995,24,Male,-62602.1995,China
950,1995,29,Male,-64606.177,China
951,1995,34,Male,-53692.675,China
952,1995,39,Male,-42732.048,China
953,1995,44,Male,-43454.6335,China
954,1995,49,Male,-31626.507,China
955,1995,54,Male,-24104.188,China
956,1995,59,Male,-21979.872,China
957,1995,64,Male,-18961.605,China
958,1995,69,Male,-14106.374,China
959,1995,74,Male,-9656.545,China
960,1995,79,Male,-5433.908,China
961,1995,84,Male,-2551.9785,China
962,1995,89,Male,-760.121,China
963,1995,94,Male,-125.659,China
964,1995,99,Male,-6.267,China
965,1995,100,Male,-0.01,China
966,1996,4,Male,-50805.35,China
967,1996,9,Male,-66090.704,China
968,1996,14,Male,-57188.924,China
969,1996,19,Male,-50051.1325,China
970,1996,24,Male,-59300.3135,China
971,1996,29,Male,-65460.695,China
972,1996,34,Male,-59318.902,China
973,1996,39,Male,-40174.0045,China
974,1996,44,Male,-44704.5465,China
975,1996,49,Male,-33800.521,China
976,1996,54,Male,-24683.6185,China
977,1996,59,Male,-22144.981,China
978,1996,64,Male,-19475.5775,China
979,1996,69,Male,-14591.406,China
980,1996,74,Male,-10027.5065,China
981,1996,79,Male,-5712.791,China
982,1996,84,Male,-2704.8305,China
983,1996,89,Male,-813.7225,China
984,1996,94,Male,-136.987,China
985,1996,99,Male,-7.3775,China
986,1996,100,Male,-0.016,China
987,1997,4,Male,-48906.9215,China
988,1997,9,Male,-63820.9885,China
989,1997,14,Male,-58887.146,China
990,1997,19,Male,-51552.934,China
991,1997,24,Male,-55996.425,China
992,1997,29,Male,-66251.108,China
993,1997,34,Male,-62481.1335,China
994,1997,39,Male,-39410.3125,China
995,1997,44,Male,-45522.713,China
996,1997,49,Male,-36184.6585,China
997,1997,54,Male,-25662.162,China
998,1997,59,Male,-22276.021,China
999,1997,64,Male,-19955.2185,China
1000,1997,69,Male,-15080.297,China
1001,1997,74,Male,-10400.142,China
1002,1997,79,Male,-5997.6495,China
1003,1997,84,Male,-2852.712,China
1004,1997,89,Male,-871.081,China
1005,1997,94,Male,-148.749,China
1006,1997,99,Male,-8.606,China
1007,1997,100,Male,-0.0185,China
1008,1998,4,Male,-47369.088,China
1009,1998,9,Male,-60854.499,China
1010,1998,14,Male,-60889.2955,China
1011,1998,19,Male,-53203.624,China
1012,1998,24,Male,-52739.366,China
1013,1998,29,Male,-66082.016,China
1014,1998,34,Male,-62674.789,China
1015,1998,39,Male,-42408.544,China
1016,1998,44,Male,-45734.714,China
1017,1998,49,Male,-38586.1905,China
1018,1998,54,Male,-27056.8865,China
1019,1998,59,Male,-22348.62,China
1020,1998,64,Male,-20236.0625,China
1021,1998,69,Male,-15629.604,China
1022,1998,74,Male,-10845.4765,China
1023,1998,79,Male,-6313.817,China
1024,1998,84,Male,-2981.037,China
1025,1998,89,Male,-943.3545,China
1026,1998,94,Male,-162.1855,China
1027,1998,99,Male,-9.904,China
1028,1998,100,Male,-0.025,China
1029,1999,4,Male,-46038.6445,China
1030,1999,9,Male,-57586.482,China
1031,1999,14,Male,-63188.433,China
1032,1999,19,Male,-54206.234,China
1033,1999,24,Male,-50337.297,China
1034,1999,29,Male,-64535.7485,China
1035,1999,34,Male,-62927.823,China
1036,1999,39,Male,-47582.625,China
1037,1999,44,Male,-44482.664,China
1038,1999,49,Male,-40691.099,China
1039,1999,54,Male,-28682.6785,China
1040,1999,59,Male,-22603.476,China
1041,1999,64,Male,-20312.849,China
1042,1999,69,Male,-16220.47,China
1043,1999,74,Male,-11240.675,China
1044,1999,79,Male,-6693.9245,China
1045,1999,84,Male,-3106.817,China
1046,1999,89,Male,-1029.1915,China
1047,1999,94,Male,-178.801,China
1048,1999,99,Male,-11.1805,China
1049,1999,100,Male,-0.0285,China
1050,2000,4,Male,-45137.636,China
1051,2000,9,Male,-53547.706,China
1052,2000,14,Male,-65376.146,China
1053,2000,19,Male,-55348.6575,China
1054,2000,24,Male,-49368.5305,China
1055,2000,29,Male,-61923.65,China
1056,2000,34,Male,-63853.42,China
1057,2000,39,Male,-53018.469,China
1058,2000,44,Male,-42046.2225,China
1059,2000,49,Male,-42544.542,China
1060,2000,54,Male,-30680.854,China
1061,2000,59,Male,-23029.772,China
1062,2000,64,Male,-20396.216,China
1063,2000,69,Male,-16733.238,China
1064,2000,74,Male,-11624.5755,China
1065,2000,79,Male,-7078.285,China
1066,2000,84,Male,-3276.818,China
1067,2000,89,Male,-1112.689,China
1068,2000,94,Male,-196.4795,China
1069,2000,99,Male,-12.4255,China
1070,2000,100,Male,-0.039,China
1071,2001,4,Male,-44506.3025,China
1072,2001,9,Male,-50280.896,China
1073,2001,14,Male,-65711.5785,China
1074,2001,19,Male,-56862.339,China
1075,2001,24,Male,-49613.544,China
1076,2001,29,Male,-58668.3115,China
1077,2001,34,Male,-64726.421,China
1078,2001,39,Male,-58602.2955,China
1079,2001,44,Male,-39534.3545,China
1080,2001,49,Male,-43783.4085,China
1081,2001,54,Male,-32810.9025,China
1082,2001,59,Male,-23613.298,China
1083,2001,64,Male,-20584.541,China
1084,2001,69,Male,-17220.1655,China
1085,2001,74,Male,-12058.0265,China
1086,2001,79,Male,-7393.7275,China
1087,2001,84,Male,-3481.144,China
1088,2001,89,Male,-1189.7935,China
1089,2001,94,Male,-213.447,China
1090,2001,99,Male,-13.822,China
1091,2001,100,Male,-0.049,China
1092,2002,4,Male,-43930.234,China
1093,2002,9,Male,-48433.335,China
1094,2002,14,Male,-63461.8245,China
1095,2002,19,Male,-58557.968,China
1096,2002,24,Male,-51121.6,China
1097,2002,29,Male,-55405.9785,China
1098,2002,34,Male,-65532.7425,China
1099,2002,39,Male,-61744.8235,China
1100,2002,44,Male,-38797.6375,China
1101,2002,49,Male,-44600.3005,China
1102,2002,54,Male,-35146.0715,China
1103,2002,59,Male,-24577.5325,China
1104,2002,64,Male,-20742.0445,China
1105,2002,69,Male,-17677.047,China
1106,2002,74,Male,-12492.7155,China
1107,2002,79,Male,-7708.142,China
1108,2002,84,Male,-3690.861,China
1109,2002,89,Male,-1265.844,China
1110,2002,94,Male,-231.918,China
1111,2002,99,Male,-15.4095,China
1112,2002,100,Male,-0.064,China
1113,2003,4,Male,-43564.082,China
1114,2003,9,Male,-46938.823,China
1115,2003,14,Male,-60518.7465,China
1116,2003,19,Male,-60553.525,China
1117,2003,24,Male,-52770.4905,China
1118,2003,29,Male,-52181.395,China
1119,2003,34,Male,-65380.2595,China
1120,2003,39,Male,-61947.0305,China
1121,2003,44,Male,-41777.496,China
1122,2003,49,Male,-44820.7175,China
1123,2003,54,Male,-37497.822,China
1124,2003,59,Male,-25933.8995,China
1125,2003,64,Male,-20842.85,China
1126,2003,69,Male,-17959.9175,China
1127,2003,74,Male,-12982.437,China
1128,2003,79,Male,-8075.68,China
1129,2003,84,Male,-3919.742,China
1130,2003,89,Male,-1334.9425,China
1131,2003,94,Male,-255.268,China
1132,2003,99,Male,-17.273,China
1133,2003,100,Male,-0.0835,China
1134,2004,4,Male,-43441.601,China
1135,2004,9,Male,-45646.9555,China
1136,2004,14,Male,-57276.1715,China
1137,2004,19,Male,-62844.986,China
1138,2004,24,Male,-53773.5215,China
1139,2004,29,Male,-49805.5295,China
1140,2004,34,Male,-63860.586,China
1141,2004,39,Male,-62210.5765,China
1142,2004,44,Male,-46899.96,China
1143,2004,49,Male,-43599.7815,China
1144,2004,54,Male,-39558.9005,China
1145,2004,59,Male,-27507.5715,China
1146,2004,64,Male,-21111.4915,China
1147,2004,69,Male,-18060.643,China
1148,2004,74,Male,-13505.6165,China
1149,2004,79,Male,-8403.676,China
1150,2004,84,Male,-4190.8535,China
1151,2004,89,Male,-1406.5035,China
1152,2004,94,Male,-282.956,China
1153,2004,99,Male,-19.451,China
1154,2004,100,Male,-0.0905,China
1155,2005,4,Male,-43322.497,China
1156,2005,9,Male,-44779.0295,China
1157,2005,14,Male,-53267.29,China
1158,2005,19,Male,-65025.6885,China
1159,2005,24,Male,-54918.276,China
1160,2005,29,Male,-48858.1505,China
1161,2005,34,Male,-61286.144,China
1162,2005,39,Male,-63145.2435,China
1163,2005,44,Male,-52275.843,China
1164,2005,49,Male,-41216.2545,China
1165,2005,54,Male,-41374.1165,China
1166,2005,59,Male,-29442.2895,China
1167,2005,64,Male,-21541.308,China
1168,2005,69,Male,-18168.284,China
1169,2005,74,Male,-13961.5545,China
1170,2005,79,Male,-8722.381,China
1171,2005,84,Male,-4467.3025,China
1172,2005,89,Male,-1502.562,China
1173,2005,94,Male,-309.357,China
1174,2005,99,Male,-21.8045,China
1175,2005,100,Male,-0.109,China
1176,2006,4,Male,-43367.8055,China
1177,2006,9,Male,-44177.024,China
1178,2006,14,Male,-50026.796,China
1179,2006,19,Male,-65361.62,China
1180,2006,24,Male,-56430.8515,China
1181,2006,29,Male,-49115.2895,China
1182,2006,34,Male,-58071,China
1183,2006,39,Male,-64029.2175,China
1184,2006,44,Male,-57793.1905,China
1185,2006,49,Male,-38758.4975,China
1186,2006,54,Male,-42589.2045,China
1187,2006,59,Male,-31506.2095,China
1188,2006,64,Male,-22123.881,China
1189,2006,69,Male,-18376.2345,China
1190,2006,74,Male,-14397.746,China
1191,2006,79,Male,-9075.2785,China
1192,2006,84,Male,-4698.3205,China
1193,2006,89,Male,-1617.725,China
1194,2006,94,Male,-333.675,China
1195,2006,99,Male,-24.266,China
1196,2006,100,Male,-0.135,China
1197,2007,4,Male,-43846.419,China
1198,2007,9,Male,-43629.1545,China
1199,2007,14,Male,-48198.124,China
1200,2007,19,Male,-63125.4635,China
1201,2007,24,Male,-58125.451,China
1202,2007,29,Male,-50627.56,China
1203,2007,34,Male,-54846.6895,China
1204,2007,39,Male,-64846.048,China
1205,2007,44,Male,-60899.5955,China
1206,2007,49,Male,-38050.26,China
1207,2007,54,Male,-43396.704,China
1208,2007,59,Male,-33767.6345,China
1209,2007,64,Male,-23061.601,China
1210,2007,69,Male,-18556.8685,China
1211,2007,74,Male,-14807.0405,China
1212,2007,79,Male,-9425.4385,China
1213,2007,84,Male,-4924.625,China
1214,2007,89,Male,-1735.5775,China
1215,2007,94,Male,-357.9845,China
1216,2007,99,Male,-26.9215,China
1217,2007,100,Male,-0.1865,China
1218,2008,4,Male,-44603.2415,China
1219,2008,9,Male,-43287.3795,China
1220,2008,14,Male,-46718.068,China
1221,2008,19,Male,-60198.771,China
1222,2008,24,Male,-60117.473,China
1223,2008,29,Male,-52279.2425,China
1224,2008,34,Male,-51659.819,China
1225,2008,39,Male,-64711.981,China
1226,2008,44,Male,-61111.359,China
1227,2008,49,Male,-40999.974,China
1228,2008,54,Male,-43622.7995,China
1229,2008,59,Male,-36044.546,China
1230,2008,64,Male,-24356.884,China
1231,2008,69,Male,-18683.831,China
1232,2008,74,Male,-15072.84,China
1233,2008,79,Male,-9821.0965,China
1234,2008,84,Male,-5183.805,China
1235,2008,89,Male,-1862.1905,China
1236,2008,94,Male,-381.0245,China
1237,2008,99,Male,-30.191,China
1238,2008,100,Male,-0.2475,China
1239,2009,4,Male,-45514.369,China
1240,2009,9,Male,-43185.8025,China
1241,2009,14,Male,-45437.7525,China
1242,2009,19,Male,-56976.9325,China
1243,2009,24,Male,-62406.2265,China
1244,2009,29,Male,-53290.092,China
1245,2009,34,Male,-49317.697,China
1246,2009,39,Male,-63223.9195,China
1247,2009,44,Male,-61391.0005,China
1248,2009,49,Male,-46050.8925,China
1249,2009,54,Male,-42439.139,China
1250,2009,59,Male,-38041.469,China
1251,2009,64,Male,-25850.925,China
1252,2009,69,Male,-18962.1515,China
1253,2009,74,Male,-15188.681,China
1254,2009,79,Male,-10244.278,China
1255,2009,84,Male,-5418.8925,China
1256,2009,89,Male,-2012.8095,China
1257,2009,94,Male,-407.101,China
1258,2009,99,Male,-34.142,China
1259,2009,100,Male,-0.3245,China
1260,2010,4,Male,-46336.067,China
1261,2010,9,Male,-43087.675,China
1262,2010,14,Male,-44580.2595,China
1263,2010,19,Male,-52999.479,China
1264,2010,24,Male,-64596.2555,China
1265,2010,29,Male,-54453.0995,China
1266,2010,34,Male,-48403.31,China
1267,2010,39,Male,-60695.4795,China
1268,2010,44,Male,-62340.1675,China
1269,2010,49,Male,-51347.612,China
1270,2010,54,Male,-40125.0415,China
1271,2010,59,Male,-39802.6005,China
1272,2010,64,Male,-27690.676,China
1273,2010,69,Male,-19389.2145,China
1274,2010,74,Male,-15315.2435,China
1275,2010,79,Male,-10617.2565,China
1276,2010,84,Male,-5649.947,China
1277,2010,89,Male,-2169.015,China
1278,2010,94,Male,-443.038,China
1279,2010,99,Male,-37.981,China
1280,2010,100,Male,-0.4215,China
1281,2011,4,Male,-46955.3725,China
1282,2011,9,Male,-43154.0855,China
1283,2011,14,Male,-43988.791,China
1284,2011,19,Male,-49790.8655,China
1285,2011,24,Male,-64957.215,China
1286,2011,29,Male,-55991.1455,China
1287,2011,34,Male,-48693.122,China
1288,2011,39,Male,-57535.649,China
1289,2011,44,Male,-63244.1955,China
1290,2011,49,Male,-56781.0375,China
1291,2011,54,Male,-37740.605,China
1292,2011,59,Male,-40983.372,China
1293,2011,64,Male,-29653.4895,China
1294,2011,69,Male,-19957.8435,China
1295,2011,74,Male,-15532.883,China
1296,2011,79,Male,-10974.2945,China
1297,2011,84,Male,-5896.826,China
1298,2011,89,Male,-2299.3315,China
1299,2011,94,Male,-485.5485,China
1300,2011,99,Male,-41.4315,China
1301,2011,100,Male,-0.5175,China
1302,2012,4,Male,-47737.866,China
1303,2012,9,Male,-43651.5685,China
1304,2012,14,Male,-43452.4055,China
1305,2012,19,Male,-47986.934,China
1306,2012,24,Male,-62757.2975,China
1307,2012,29,Male,-57710.289,China
1308,2012,34,Male,-50230.719,China
1309,2012,39,Male,-54366.0645,China
1310,2012,44,Male,-64080.7985,China
1311,2012,49,Male,-59845.893,China
1312,2012,54,Male,-37076.6055,China
1313,2012,59,Male,-41777.158,China
1314,2012,64,Male,-31805.1075,China
1315,2012,69,Male,-20845.5445,China
1316,2012,74,Male,-15730.6945,China
1317,2012,79,Male,-11312.085,China
1318,2012,84,Male,-6140.32,China
1319,2012,89,Male,-2426.0135,China
1320,2012,94,Male,-529.313,China
1321,2012,99,Male,-45.0465,China
1322,2012,100,Male,-0.6155,China
1323,2013,4,Male,-48390.471,China
1324,2013,9,Male,-44427.5225,China
1325,2013,14,Male,-43124.1145,China
1326,2013,19,Male,-46527.3585,China
1327,2013,24,Male,-59870.379,China
1328,2013,29,Male,-59726.1735,China
1329,2013,34,Male,-51908.023,China
1330,2013,39,Male,-51235.822,China
